Texto,Label
Suposta fraude em pesquisa eleitoral por telefone. Não se pode escolher a opção referente ao presidente Jair Bolsonaro.,Fake
"Em Guarapari-ES um patriota pintou sua casa e o piso da frente com as cores da bandeira do Brasil e, a justiça eleitoral, exigiu que o patriota sob pena de multa, retirasse tudo. Ele foi obrigado a pintar novamente. A censura/DITADURA está latente",Fake
Nikolas Ferreira grava vídeo pedindo doação para vítimas em Israel,Fake
Lula faz novo procedimento de radioterapia no couro cabeludo,True
Alexandre de Moraes mandou tirar do ar ferramenta de cotação do Google,Fake
"Governo Lula se recusou a transportar o corpo de Juliana Marins, mas decidiu trazer em avião da FAB ex-primeira-dama do Peru",Fake
"Pilili, nova mascote do TSE, ‘fez o L’ em evento",Fake
"O ex-presidente Luiz Inácio Lula da Silva foi homenageado, nesta manhã de quarta-feira (12), em Roma, pelo prefeito da cidade, Ignazio Marino. Lula recebeu a Loba Capitolina, símbolo da cidade, na sala Júlio Cesar, no centro histórico da capital italiana.",Fake
Lula diz no Piauí que políticos não devem cuidar de pobres,Fake
Foto mostra obra da transposição do São Francisco concluída por Bolsonaro em 18 meses.,Fake
Porta-voz dos EUA anunciou uma resposta militar à prisão de Bolsonaro,Fake
Mais de mil urnas foram trocadas em Fortaleza,Fake
Post diz que obra da ponte que liga Pará e Tocantins foi feita apenas no governo Lula,Fake
STF inicia votação sobre suspensão do pagamento de penduricalhos,True
Lula assumiu ser comunista,Fake
Passeata pró-Lula na Bahia zombou de evangélicos,Fake
Tornozeleira eletrônica de Bolsonaro tinha um microfone,Fake
Imagens mostram que homem que sentou em cadeira de Alexandre de Moraes foi morto,Fake
O ministro do STF Alexandre de Moraes pediu o cancelamento do documento de uma estudante que criticou o presidente Lula,Fake
"""Reino Unido: Chris Witty diretor médico do governo admite sob juramento, decisão de tornar as ?vacinas? covid obrigatória foi 100% política.""",Fake
Áudio vazado mostra Randolfe afirmando que controla ações da PF e do STF,Fake
"O Aloizio Mercadante, ministro da Educação, mobilizou estados e municípios para que fosse incluído no plano estadual ou no plano municipal a ideologia de gênero.",Fake
"Coronavac tem eficácia global de 50,38% e será preciso tomar duas doses da vacina",Fake
"Criar o programa permanente de valorização da docência, com a redefinição de faixas salariais para cada nível da carreira e os critérios de avanço mediante cursos de qualificação e tempo de serviço. Vamos garantir remuneração adequada para os professores e trabalhadores da Educação da rede estadual.",Fake
"""Os evangélicos estão revoltados com o vídeo do Bolsonaro na Maçonaria ao lado de símbolos satânicos.""",Fake
"Eliane Cantanhêde, da GloboNews, afirmou que Jair Bolsonaro precisa ser preso por ser popular",Fake
"""Impressionante - Governo canadiano admite: 'Os não vacinados estavam certos sobre as vacinas de mRNA'""",Fake
Jair Bolsonaro (PL) se irritou com Pablo Marçal (PRTB) após ex-coach ligar carro de som para campanha durante ato do dia 7 de setembro.,Fake
Governo federal começou a pagar no dia 17/11 um valor extra de R$ 1.150 a beneficiários do INSS,Fake
Urnas em Serafina Corrêa tinham 81% dos votos previamente computados para Lula,Fake
Hacker confirma que urnas eletrônicas podem sim ter sido adulteradas pelo TSE,Fake
Governo Lula registrou o segundo maior número de mortes por Covid-19 em 24h,Fake
Foto mostra ato favorável ao voto impresso na praia de Copacabana,Fake
Imagens provam que Lula tem um sósia,Fake
Alexandre de Moraes proibiu o uso de camisas do Brasil no dia da votação,Fake
Só votos em papel podem ser anulados,Fake
Motociata de Bolsonaro teve 6.235 participantes,Fake
"Presidente da EDP, António Mexia, ganha mais que o presidente da Apple",Fake
Candidato ao Senado foi julgado inelegível por contratar influenciadores,Fake
José de Abreu pode ser preso por se autoproclamar presidente,Fake
"Pilili, mascote da urna eletrônica, faz o L de Lula",Fake
"""STF autorizou acordo entre Twitter, Facebook e governo para gravar brasileiros?""",Fake
Foto mostra apoiadores em frente à casa de Bolsonaro após decretação de prisão domiciliar,Fake
CyberArmy vaza dados do TSE no dia da eleição,Fake
"""Fraude explícita. O TSE [Tribunal Superior Eleitoral do Brasil] cometeu uma ""falha"" e acabou a mostrar a vitória de Bolsonaro com 55% dos votos.""",Fake
Esta gravação mostra Neymar declarando apoio a Jair Bolsonaro nas eleições de 2022,Fake
"Haddad diz que a eleição já acabou, agora pede dinheiro para os eleitores.",Fake
"Postagens reproduz uma imagem de postagem de Lula sobre o resultado da eleição na Argentina com uma suposta resposta de Javier Milei com o texto: Lula ladrón, tu lugar está en la prisión",Fake
"Portal de notícias informa que shopping de Fortaleza, no Ceará, proibiu a venda de camisetas “Fora Lula”",Fake
Alexandre de Moraes manda Polícia Militar invadir quartel general em Brasília para buscar general que foi resgatado pelo Exército,Fake
Lula e Fátima seguram livro e revista de ponta cabeça,Fake
"Com a permissão e a omissão do governo Lula, o MST deixa mais um estrago em São Paulo.",Fake
Ele [José Guimarães (PT-CE)] escondeu dólares na cueca e virou presidente da comissão que vai combater a corrupção.,Fake
Brasil pede à OMS inclusão de CID de feminicídio,True
Essa foto o bolsonarismo não quer que você espalhe porque mostra como estão fracos! O povo acordou! Bolsonaro vai perder a eleição e por isso está descontrolado,Fake
Agressor de Bolsonaro é assessor da campanha de Dilma ao Senado,Fake
"Comitê de 27 pessoas será o responsável pelas decisões tributárias de todos os valores arrecadados no Brasil, substituindo o Congresso",Fake
"""A Igreja não tem apoiado os valores na política. Desde o fim do CDS só o Chega nos representa.""",Fake
STF mantém reoneração gradual da folha de pagamento até 2027,True
Lula vaiado no Congresso em 2025,Fake
"Gasolina está cara? Ontem o Presidente da Petrobras foi na Jovem Pan: ""Estamos terminando de pagar a ação indenizatória que o povo americano entrou na justiça pelos roubos da era Lula e Dilma na Petrobras e fez a empresa quase falir"". Estamos pagando a indenização no valor de 880 bilhões.",Fake
Lula foi recebido com gritos de “o ladrão chegou” no aeroporto de Recife,Fake
Chave dos códigos das urnas eletrônicas estão nas mãos de venezuelanos,Fake
"Bolsonaro teve zero votos em urnas de modelos antigos, que não foram auditadas",Fake
Lula disse: “Mesmo o político ladrão é mais digno que um funcionário público concursado”,Fake
Bolsa Família do governo Lula pagará entre R$ 150 e R$ 375,Fake
"Eles cozinham o índio, é a cultura deles",Fake
Governo Lula vai taxar em 60% os medicamentos importados por pessoas físicas,Fake
Magno Malta estava bêbado durante ato realizado em Copacabana (RJ),Fake
"Jornalistas noticiaram que Donald Trump mandou projetar bandeiras do Brasil na Times Square, em Nova York, em apoio a Jair Bolsonaro",Fake
Apresentador de Portugal Desrespeitou Lula AO VIVO — E o Que Lula Fez Calou Até a Plateia!,Fake
Imagem de uma criança ao lado de homem fantasiado de cachorro e uma bandeira do arco-íris. Levar uma criança pra parada LGBT é belo e moral.,Fake
Vídeos de personalidades públicas brasileiras criticando Bolsonaro,Fake
Luís Roberto Barroso recuou por causa dos EUA e reconheceu em discurso recente que dirigentes brasileiros não são bem-vindos em países democráticos e é olhado com desconfiança e desprezo,Fake
"Flávio Bolsonaro diz: ""O Sistema Único de Saúde (SUS) será privatizado no mesmo dia em que eu tomar posse""",Fake
Bolsonaro visitou Lula no hospital,Fake
Fernando Haddad fez apenas 2 meses de formação em Economia,Fake
"A pedido do PT, STF decide que quem não quitar dúvidas não poderá mais dirigir e nem sair do país",Fake
"O que que o Lula fez no final do ano passado? Teve aqui reunião do G20, [ele] assinou 37 memorandos e acordos com a China. Entre esses acordos, entregou o nosso urânio para a China.",Fake
CNU 2025: governo divulga hoje reclassificação de candidatos,True
Capa da Veja mostra Joaquim Barbosa pedindo para que a população não vote no PT.,Fake
Brasil é o 6º país que mais vacinou,Fake
"Empresa chinesa Lenovo comprou a Positivo, fabricante das urnas das eleições de 2022",Fake
​​Lula defende o uso de mentiras na política,Fake
Deltan Dallagnol disse que mulheres devem se “resignar a ganhar menos” durante votação de projeto sobre igualdade salarial,Fake
Moraes iniciou uma ditadura e determinou a prisão de todos os indígenas que o criticam,Fake
Vídeo mostra motociata em apoio a Bolsonaro que entrou para o Guinness Book como 'maior motociata do planeta',Fake
Eu nunca tive encontros privados com o presidente Bolsonaro.,Fake
Moraes está bloqueado na Justiça americana e impedido de realizar transações internacionais,Fake
Trump manda investigar Eduardo Bolsonaro!,Fake
"O que o arcabouço prevê, que é uma novidade na legislação, é que você vai ter um aumento real de despesa mínima de 0,6% e máxima de 2,5%, para justamente funcionar como mecanismos anticíclicos. Se tiver uma recessão, você garante a despesa do governo. Se tiver um crescimento exorbitante, você economiza justamente para equilibrar no tempo as contas públicas.",True
Presidente eleito de Portugal tira sarro da petezada fazendo a dancinha da picanha.,Fake
"Diretor-geral da PF desmente Moraes e chama história mencionada pelo ministro sobre enforcamento de ""alucinada""",Fake
Foto mostra multidão caminhando junto com o deputado Nikolas Ferreira,Fake
PT criou o Movimento Sem Empresa,Fake
Lula mentiu que perdeu o dedo catando caranguejo,Fake
Governo Lula mandou Globo e CNN Brasil focarem cobertura no caso das joias,Fake
Não ao passaporte de imunização. As vacinas da COVID não seguiram os protocolos normais e reações adversas têm ocorrido.,Fake
Bolsonaro foi aplaudido ao chegar ao plenário do STF para o seu julgamento,Fake
"Presidente da UNE, Iago Montalvão, tem 33 anos e estuda Ciências Sociais desde 2004",Fake
"Perseguição contra os cristãos. Lula exclui projetos religiosos da Lei Rouanet. O segmento da arte sacra era contemplado desde 2021, durante o governo Bolsonaro",Fake
"Em meio à guerra no Irã, Brasil bate recorde de produção de petróleo",True
Flávio Bolsonaro vai acabar com o Bolsa Família e retornar com o Auxílio Brasil de R$ 1.200,Fake
Militar responsável pela auditoria das urnas eletrônicas foi morto a caminho do aeroporto,Fake
"O autor da representação junto ao Tribunal de Contas da União que motivou as acusações discutidas nesse processo foi reconhecido como suspeito pelo presidente do Supremo Tribunal Federal. Soube-se ainda, pelo depoimento do auditor responsável pelo parecer técnico, que ele havia ajudado a elaborar a própria representação que auditou.",Fake
Lula comprou novo avião por 400 milhões,Fake
"Lula usou R$ 12,4 bilhões no cartão corporativo e Bolsonaro R$ 27,6 milhões",Fake
Lula confessou ter levado 11 contêineres de presentes após fim de segundo mandato,Fake
Que tal estimular relação sexual entre pai e filha? Espanto? Esta é a leitura que foi disponibilizada pelo Ministro de Educação Haddad enquanto esteve à frente deste ministério.,Fake
Fernanda Montenegro disse que mulher de respeito não vota em Bolsonaro,Fake
"Em vídeo atual, Tebet critica dados econômicos do governo Lula",Fake
"Trump peita Lula, defende Bolsonaro e ameaça desrtíuir economia brasil, se Moares continua com perseguição",Fake
Deputado do PT apresentou PL para policiais portarem armas descarregadas,Fake
"Com os olhos cheios de lágrimas e gaguejando o Lula fala pela primeira vez sobre a captura de Nicolas Maduro na Venezuela. ""Calma que o grosso ainda vem"".",Fake
"Depois de Bolsonaro cortar 381 mil beneficiados do Bolsa Família, criado pelo PT, manipula dados dizendo que terá 13° salário.

Além dos cortes, não aumentou o ganho real, interrompeu o principal objetivo do programa, que além de distribuição de renda é manter a criança na escola.",Fake
Oposição conseguem 41 assinaturas de senadores para pedir impeachment de Alexandre de Moraes,Fake
"O Brasil foi classificado pela OEA, como um país governado por um ditador ! Não fará parte da comissão de Direto",Fake
Lula quer estender seu mandato,Fake
"Publicações no Twitter e TikTok trazem vídeo de uma multidão em uma arena cantando “Eu sou Bolsonaro, com muito orgulho, com muito amor” para o ex-presidente, que aparece junto do governador de São Paulo, Tarcísio de Freitas (Republicanos), e do senador Marcos Pontes (PL-SP). No Twitter, o post afirma que a gravação teria sido feita durante a Agrishow em Ribeirão Preto (SP), em 30 de abril de 2023. Já no TikTok, o usuário diz que a filmagem foi feita no mesmo evento, mas em 1º de maio deste ano.",Fake
Vídeo mostra manifestação de enfermeiros durante o governo Lula,Fake
Eleitor que não levar caneta não poderá votar,Fake
Projeto do presidente Lula para confiscar bens e heranças como patrimônio do governo foi derrotado,Fake
"Esta foto mostra o presidente da Câmara, Rodrigo Maia, abraçando o presidente da China, Xi Jinping",Fake
"Pablo Marçal com 53,29% dos votos segundo IBPG",Fake
Deputada Talíria Petrone apresentou projeto que cria profissão de ladrão,Fake
"Nas eleições gerais de 2022 foram anulados 7,2 milhões de votos pelo TSE",Fake
Governo brasileiro apreendeu 30 mil cabeças de gado de forma ilegal e enviou de navio para Cuba,Fake
"""Para que a memória não se apague: Quando em 1987, a AG da ONU aprovou, com 129 votos a favor, um apelo para a libertação incondicional de Nelson Mandela, houve 3 países que votaram contra. Foram eles: os EUA (de Reagan); a Grã-Bretanha (de Tatcher); o governo de Portugal (de Cavaco Silva)""",Fake
Vacinação contra a covid-19 tem denúncias de simulação de aplicação das doses,Fake
"Urgente: Ministro Alexandre de Moraes é agredido na portaria de condomínio. Segundo informações, homens estavam de campana em frente ao prédio aguardando saída do ministro.",Fake
